subjId,Job_title_Coded,received_training_from_cadre,ebps_received_training_from_cadre,primary_intervention,secondary_intervention,tertiary_intervention,ebp_count,ebP_name,ebP_rename,ebP_abbrev,pct_correct,pct_fidelity,cadre_trained_ebp,intervention_no,intervention_1,intervention_2,intervention_3,intervention_extra,filter_$,cadre_train,cadre_train_yes,filter_$3,pct_fid_reflect,pct_fid_reflect_sqrt,pct_fid_reflect_lg,above_85_fid,pct_fid_3,above_80_fid,ebpP2,district,Job_title_Coded_S,received_training_from_cadre_S,ebps_received_training_from_cadre_S,primary_intervention_S,secondary_intervention_S,tertiary_intervention_S,survey,status,selpa_final,district_final,district_size,gender,ethnicity,race,age,selpa_code,Job_title_code,Setting,Role_Coded,Role,Job_Title,Credential,Edu_level,selpa_level,district_level,school_level,SELPA_List_original,EBP_know,exp_ASD,SELPA_List,selpa_list_code
CAP3084,Special Education Teacher (serving on a single school site),No, ,Prompting (PP),Reinforcement (R+),Visual Supports (VS),3,Prompting,Prompting,PP,66.66666667,92,0,1,1, , , ,1,1,0,1,9,3.31662479,1,1,2,1,R_r6feY6RFmZJibeN,R_1QDv3meo3DwGg3J,Special Education Teacher (serving on a single school site),No, ,Prompting (PP),Reinforcement (R+),Visual Supports (VS),ebpP2,Eligible,Pasadena Unified School District,Pasadena Unified,16881,Female,No,White,65 - 74,35,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Multiple Subjects Credential,Other",Masters,District,at one individual school site,K - 3rd (Elementary School),Pasadena Unified School District,Some knowledge,Extensive hands-on experience working with students with autism,Pasadena Unified School District,39
CAP3093,Special Education Teacher (serving on a single school site),Yes,Functional Behavior Assessment,Visual Supports (VS),Prompting (PP),Structured Play Groups (SPG),4,Visual Supports,Visual Supports,VS,60,100,0,1,1, , , ,1,3,1,1,1,1.732050808,0.301029996,1,3,1,R_2uDOdebB2g1Iztv,R_3lt4PFjkRUDGUdD,Special Education Teacher (serving on a single school site),Yes,Functional Behavior Assessment,Visual Supports (VS),Prompting (PP),Structured Play Groups (SPG),ebpP2,Eligible,Contra Costa SELPA,Pittsburg Unified,11537,Female,No,"Black, African American",55 - 64,7,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Early Childhood Special Education Credential,Masters,District,at one individual school site,Preschool/Pre K,Contra Costa SELPA,Some knowledge,Extensive hands-on experience working with students with autism,Contra Costa SELPA,8
CAP3093,Special Education Teacher (serving on a single school site),Yes,Functional Behavior Assessment,Visual Supports (VS),Prompting (PP),Structured Play Groups (SPG),4,Prompting,Prompting,PP,33.33333333,100,0,2, ,2, , ,0,3,1,1,1,1.732050808,0.301029996,1,3,1,R_2uDOdebB2g1Iztv,R_3lt4PFjkRUDGUdD,Special Education Teacher (serving on a single school site),Yes,Functional Behavior Assessment,Visual Supports (VS),Prompting (PP),Structured Play Groups (SPG),ebpP2,Eligible,Contra Costa SELPA,Pittsburg Unified,11537,Female,No,"Black, African American",55 - 64,7,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Early Childhood Special Education Credential,Masters,District,at one individual school site,Preschool/Pre K,Contra Costa SELPA,Some knowledge,Extensive hands-on experience working with students with autism,Contra Costa SELPA,8
CAP3093,Special Education Teacher (serving on a single school site),Yes,Functional Behavior Assessment,Visual Supports (VS),Prompting (PP),Structured Play Groups (SPG),4,Functional Behavior Assessment,Functional Behavior Assessment,FBA,25,88.23529412,1,4, , , ,4,0,3,1,0,12.76470588,3.84248694,1.138766936,1,2,1,R_2uDOdebB2g1Iztv,R_3lt4PFjkRUDGUdD,Special Education Teacher (serving on a single school site),Yes,Functional Behavior Assessment,Visual Supports (VS),Prompting (PP),Structured Play Groups (SPG),ebpP2,Eligible,Contra Costa SELPA,Pittsburg Unified,11537,Female,No,"Black, African American",55 - 64,7,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Early Childhood Special Education Credential,Masters,District,at one individual school site,Preschool/Pre K,Contra Costa SELPA,Some knowledge,Extensive hands-on experience working with students with autism,Contra Costa SELPA,8
CAP3093,Special Education Teacher (serving on a single school site),Yes,Functional Behavior Assessment,Visual Supports (VS),Prompting (PP),Structured Play Groups (SPG),4,SPG,Structured Play Groups,SPG,60,100,0,3, , ,3, ,0,3,1,1,1,1.732050808,0.301029996,1,3,1,R_2uDOdebB2g1Iztv,R_3lt4PFjkRUDGUdD,Special Education Teacher (serving on a single school site),Yes,Functional Behavior Assessment,Visual Supports (VS),Prompting (PP),Structured Play Groups (SPG),ebpP2,Eligible,Contra Costa SELPA,Pittsburg Unified,11537,Female,No,"Black, African American",55 - 64,7,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Early Childhood Special Education Credential,Masters,District,at one individual school site,Preschool/Pre K,Contra Costa SELPA,Some knowledge,Extensive hands-on experience working with students with autism,Contra Costa SELPA,8
CAP3094,Special Education Teacher (serving on a single school site),Not sure, ,Naturalistic Interventions (NI),Differential Reinforcement (DR),Modeling (MD),3,Modeling,Modeling,MD,50,94.73684211,0,3, , ,3, ,0,2,0,1,6.263157895,2.874570906,0.861125485,1,2,1,R_Uu0RhqciUdsrsUp,R_2YnSZ4hG95cjAT4,Special Education Teacher (serving on a single school site),Not sure, ,Naturalistic Interventions (NI),Differential Reinforcement (DR),Modeling (MD),ebpP2,Eligible,Puente Hills SELPA,Rowland Unified,13562,Female,No,White,35 - 44,39,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Early Childhood Special Education Credential,Education Specialist Credential - Special Education Mild Moderate,Education Specialist Credential - Special Education Moderate Severe",BA,District,at one individual school site,Middle School,Puente Hills SELPA,Extensive knowledge,Extensive hands-on experience working with students with autism,Puente Hills SELPA,43
CAP3094,Special Education Teacher (serving on a single school site),Not sure, ,Naturalistic Interventions (NI),Differential Reinforcement (DR),Modeling (MD),3,DR,Differential Reinforcement,DR,25,100,0,2, ,2, , ,0,2,0,1,1,1.732050808,0.301029996,1,3,1,R_Uu0RhqciUdsrsUp,R_2YnSZ4hG95cjAT4,Special Education Teacher (serving on a single school site),Not sure, ,Naturalistic Interventions (NI),Differential Reinforcement (DR),Modeling (MD),ebpP2,Eligible,Puente Hills SELPA,Rowland Unified,13562,Female,No,White,35 - 44,39,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Early Childhood Special Education Credential,Education Specialist Credential - Special Education Mild Moderate,Education Specialist Credential - Special Education Moderate Severe",BA,District,at one individual school site,Middle School,Puente Hills SELPA,Extensive knowledge,Extensive hands-on experience working with students with autism,Puente Hills SELPA,43
CAP3094,Special Education Teacher (serving on a single school site),Not sure, ,Naturalistic Interventions (NI),Differential Reinforcement (DR),Modeling (MD),3,NI,Naturalistic Interventions,NI,33.33333333,100,0,1,1, , , ,1,2,0,1,1,1.732050808,0.301029996,1,3,1,R_Uu0RhqciUdsrsUp,R_2YnSZ4hG95cjAT4,Special Education Teacher (serving on a single school site),Not sure, ,Naturalistic Interventions (NI),Differential Reinforcement (DR),Modeling (MD),ebpP2,Eligible,Puente Hills SELPA,Rowland Unified,13562,Female,No,White,35 - 44,39,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Early Childhood Special Education Credential,Education Specialist Credential - Special Education Mild Moderate,Education Specialist Credential - Special Education Moderate Severe",BA,District,at one individual school site,Middle School,Puente Hills SELPA,Extensive knowledge,Extensive hands-on experience working with students with autism,Puente Hills SELPA,43
CAP3096,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Visual Supports (VS),Modeling (MD),3,Visual Supports,Visual Supports,VS,40,87.5,0,2, ,2, , ,0,1,0,1,13.5,3.937003937,1.161368002,1,2,1,R_PUMCtxiZDRk7Wo1,R_3KN6BreeXxkHQZc,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Visual Supports (VS),Modeling (MD),ebpP2,Eligible,Irvine Unified SELPA,Irvine Unified,35617,Female,No,White,25 - 34,20,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Moderate Severe,Multiple Subjects Credential",Masters,District,at one individual school site,Middle School,Irvine Unified SELPA,Extensive knowledge,Extensive hands-on experience working with students with autism,Irvine Unified SELPA,22
CAP3096,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Visual Supports (VS),Modeling (MD),3,Reinforcement,Reinforcement,R,100,94.73684211,0,1,1, , , ,1,1,0,1,6.263157895,2.874570906,0.861125485,1,2,1,R_PUMCtxiZDRk7Wo1,R_3KN6BreeXxkHQZc,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Visual Supports (VS),Modeling (MD),ebpP2,Eligible,Irvine Unified SELPA,Irvine Unified,35617,Female,No,White,25 - 34,20,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Moderate Severe,Multiple Subjects Credential",Masters,District,at one individual school site,Middle School,Irvine Unified SELPA,Extensive knowledge,Extensive hands-on experience working with students with autism,Irvine Unified SELPA,22
CAP3096,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Visual Supports (VS),Modeling (MD),3,Modeling,Modeling,MD,50,68.75,0,3, , ,3, ,0,1,0,1,32.25,5.852349955,1.52179165,0,1,0,R_PUMCtxiZDRk7Wo1,R_3KN6BreeXxkHQZc,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Visual Supports (VS),Modeling (MD),ebpP2,Eligible,Irvine Unified SELPA,Irvine Unified,35617,Female,No,White,25 - 34,20,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Moderate Severe,Multiple Subjects Credential",Masters,District,at one individual school site,Middle School,Irvine Unified SELPA,Extensive knowledge,Extensive hands-on experience working with students with autism,Irvine Unified SELPA,22
CAP3101,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Social Skills Training (SST),Prompting (PP),3,Reinforcement,Reinforcement,R,50,86.95652174,0,1,1, , , ,1,1,0,1,14.04347826,4.005431096,1.177348263,1,2,1,R_3dY9oszODDfDuot,R_r2oUBNPMD3jqbPr,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Social Skills Training (SST),Prompting (PP),ebpP2,Eligible,Irvine Unified SELPA,Irvine Unified,35617,Male,No,White,25 - 34,20,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Mild Moderate,BA,District,at one individual school site,"K - 3rd (Elementary School),4 - 6th (Elementary School)", ,Moderate knowledge,Moderate experience,Irvine Unified SELPA,22
CAP3101,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Social Skills Training (SST),Prompting (PP),3,Prompting,Prompting,PP,100,47.36842105,0,3, , ,3, ,0,1,0,1,53.63157895,7.458657986,1.737443753,0,1,0,R_3dY9oszODDfDuot,R_r2oUBNPMD3jqbPr,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Social Skills Training (SST),Prompting (PP),ebpP2,Eligible,Irvine Unified SELPA,Irvine Unified,35617,Male,No,White,25 - 34,20,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Mild Moderate,BA,District,at one individual school site,"K - 3rd (Elementary School),4 - 6th (Elementary School)", ,Moderate knowledge,Moderate experience,Irvine Unified SELPA,22
CAP3101,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Social Skills Training (SST),Prompting (PP),3,Social Skills Training,Social Skills Training,SST,50,83.33333333,0,2, ,2, , ,0,1,0,1,17.66666667,4.434711565,1.271066772,0,1,1,R_3dY9oszODDfDuot,R_r2oUBNPMD3jqbPr,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Social Skills Training (SST),Prompting (PP),ebpP2,Eligible,Irvine Unified SELPA,Irvine Unified,35617,Male,No,White,25 - 34,20,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Mild Moderate,BA,District,at one individual school site,"K - 3rd (Elementary School),4 - 6th (Elementary School)", ,Moderate knowledge,Moderate experience,Irvine Unified SELPA,22
CAP3126,Itinerant Special Education Teacher (serving multiple school sites),Yes,Video Modeling,Antecedent Based Intervention (ABI),Modeling (MD),Social Narratives (SN),4,ABI,Antecedent Based Intervention,ABI,100,78.94736842,0,1,1, , , ,1,3,1,1,22.05263158,4.904348232,1.36272051,0,1,0,R_vfdpyeKLmX5mrMl,R_D1bPWrztsTJeyVb,Itinerant Special Education Teacher (serving multiple school sites),Yes,Video Modeling,Antecedent Based Intervention (ABI),Modeling (MD),Social Narratives (SN),ebpP2,Eligible,Riverside Unified School District SELPA,Riverside Unified,41090,Female,No,White,35 - 44,40,2,district,DSP,Direct Service Provider,"Itinerant Special Education Teacher (serving multiple school sites),Teacher on Special Assignment (TOSA)","Education Specialist Credential - Special Education Mild Moderate,Multiple Subjects Credential",BA,District,at multiple school sites,"K - 3rd (Elementary School),4 - 6th (Elementary School),Middle School,High School",Riverside Unified SELPA,Moderate knowledge,Moderate experience,Riverside Unified SELPA,44
CAP3126,Itinerant Special Education Teacher (serving multiple school sites),Yes,Video Modeling,Antecedent Based Intervention (ABI),Modeling (MD),Social Narratives (SN),4,Modeling,Modeling,MD,50,93.75,0,2, ,2, , ,0,3,1,1,7.25,3.041381265,0.916453949,1,2,1,R_vfdpyeKLmX5mrMl,R_D1bPWrztsTJeyVb,Itinerant Special Education Teacher (serving multiple school sites),Yes,Video Modeling,Antecedent Based Intervention (ABI),Modeling (MD),Social Narratives (SN),ebpP2,Eligible,Riverside Unified School District SELPA,Riverside Unified,41090,Female,No,White,35 - 44,40,2,district,DSP,Direct Service Provider,"Itinerant Special Education Teacher (serving multiple school sites),Teacher on Special Assignment (TOSA)","Education Specialist Credential - Special Education Mild Moderate,Multiple Subjects Credential",BA,District,at multiple school sites,"K - 3rd (Elementary School),4 - 6th (Elementary School),Middle School,High School",Riverside Unified SELPA,Moderate knowledge,Moderate experience,Riverside Unified SELPA,44
CAP3126,Itinerant Special Education Teacher (serving multiple school sites),Yes,Video Modeling,Antecedent Based Intervention (ABI),Modeling (MD),Social Narratives (SN),4,SN,Social Narratives,SN,25,100,0,3, , ,3, ,0,3,1,1,1,1.732050808,0.301029996,1,3,1,R_vfdpyeKLmX5mrMl,R_D1bPWrztsTJeyVb,Itinerant Special Education Teacher (serving multiple school sites),Yes,Video Modeling,Antecedent Based Intervention (ABI),Modeling (MD),Social Narratives (SN),ebpP2,Eligible,Riverside Unified School District SELPA,Riverside Unified,41090,Female,No,White,35 - 44,40,2,district,DSP,Direct Service Provider,"Itinerant Special Education Teacher (serving multiple school sites),Teacher on Special Assignment (TOSA)","Education Specialist Credential - Special Education Mild Moderate,Multiple Subjects Credential",BA,District,at multiple school sites,"K - 3rd (Elementary School),4 - 6th (Elementary School),Middle School,High School",Riverside Unified SELPA,Moderate knowledge,Moderate experience,Riverside Unified SELPA,44
CAP3126,Itinerant Special Education Teacher (serving multiple school sites),Yes,Video Modeling,Antecedent Based Intervention (ABI),Modeling (MD),Social Narratives (SN),4,Video Modeling,Video Modeling,VM,66.66666667,100,1,4, , , ,4,0,3,1,0,1,1.732050808,0.301029996,1,3,1,R_vfdpyeKLmX5mrMl,R_D1bPWrztsTJeyVb,Itinerant Special Education Teacher (serving multiple school sites),Yes,Video Modeling,Antecedent Based Intervention (ABI),Modeling (MD),Social Narratives (SN),ebpP2,Eligible,Riverside Unified School District SELPA,Riverside Unified,41090,Female,No,White,35 - 44,40,2,district,DSP,Direct Service Provider,"Itinerant Special Education Teacher (serving multiple school sites),Teacher on Special Assignment (TOSA)","Education Specialist Credential - Special Education Mild Moderate,Multiple Subjects Credential",BA,District,at multiple school sites,"K - 3rd (Elementary School),4 - 6th (Elementary School),Middle School,High School",Riverside Unified SELPA,Moderate knowledge,Moderate experience,Riverside Unified SELPA,44
CAP3138,Special Education Teacher (serving on a single school site),No, ,Self-management (SM),Social Skills Training (SST),Modeling (MD),2,Modeling,Modeling,MD,50,93.75,0,3, , ,3, ,0,1,0,1,7.25,3.041381265,0.916453949,1,2,1,R_PZEvXwyWnIAjsxr,R_AhCZlxQSeFx2USd,Special Education Teacher (serving on a single school site),No, ,Self-management (SM),Social Skills Training (SST),Modeling (MD),ebpP2,Eligible,Poway Unified SELPA,Poway Unified,36519,Female,No,White,35 - 44,38,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Education Specialist Credential - Special Education Moderate Severe,Multiple Subjects Credential",Masters,District,at one individual school site,4 - 6th (Elementary School),Poway Unified SELPA,Some knowledge,Extensive hands-on experience working with students with autism,Poway Unified SELPA,42
CAP3138,Special Education Teacher (serving on a single school site),No, ,Self-management (SM),Social Skills Training (SST),Modeling (MD),2,SM,Self-management,SM,25,87.5,0,1,1, , , ,1,1,0,1,13.5,3.937003937,1.161368002,1,2,1,R_PZEvXwyWnIAjsxr,R_AhCZlxQSeFx2USd,Special Education Teacher (serving on a single school site),No, ,Self-management (SM),Social Skills Training (SST),Modeling (MD),ebpP2,Eligible,Poway Unified SELPA,Poway Unified,36519,Female,No,White,35 - 44,38,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Education Specialist Credential - Special Education Moderate Severe,Multiple Subjects Credential",Masters,District,at one individual school site,4 - 6th (Elementary School),Poway Unified SELPA,Some knowledge,Extensive hands-on experience working with students with autism,Poway Unified SELPA,42
CAP3139,Special Education Teacher (serving on a single school site),Not sure, ,Prompting (PP),Differential Reinforcement (DR),Modeling (MD),2,Prompting,Prompting,PP,66.66666667,73.68421053,0,1,1, , , ,1,2,0,1,27.31578947,5.414405736,1.452028675,0,1,0,R_3jVdHLzc6mAmJZP,R_2f35Es3msWAxIJZ,Special Education Teacher (serving on a single school site),Not sure, ,Prompting (PP),Differential Reinforcement (DR),Modeling (MD),ebpP2,Eligible,Poway Unified SELPA,Poway Unified,36519, , , , ,38,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Education Specialist Credential - Special Education Moderate Severe,Multiple Subjects Credential",Masters,District,at one individual school site,K - 3rd (Elementary School),Poway Unified SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,Poway Unified SELPA,42
CAP3139,Special Education Teacher (serving on a single school site),Not sure, ,Prompting (PP),Differential Reinforcement (DR),Modeling (MD),2,Modeling,Modeling,MD,75,100,0,3, , ,3, ,0,2,0,1,1,1.732050808,0.301029996,1,3,1,R_3jVdHLzc6mAmJZP,R_2f35Es3msWAxIJZ,Special Education Teacher (serving on a single school site),Not sure, ,Prompting (PP),Differential Reinforcement (DR),Modeling (MD),ebpP2,Eligible,Poway Unified SELPA,Poway Unified,36519, , , , ,38,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Education Specialist Credential - Special Education Moderate Severe,Multiple Subjects Credential",Masters,District,at one individual school site,K - 3rd (Elementary School),Poway Unified SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,Poway Unified SELPA,42
CAP3142,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Antecedent Based Intervention (ABI), ,2,ABI,Antecedent Based Intervention,ABI,75,89.47368421,0,2, ,2, , ,0,1,0,1,11.52631579,3.677813996,1.097823356,1,2,1,R_3kk7iQOfK8VwPIX,R_Zl3lkdSYsjFVDup,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Antecedent Based Intervention (ABI), ,ebpP2,Eligible,Yolo County SELPA,Winters Joint Unified,1531, , , , ,76,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Mild Moderate,BA,District,at one individual school site,High School,Yolo County SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,Yolo County SELPA,76
CAP3142,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Antecedent Based Intervention (ABI), ,2,Reinforcement,Reinforcement,R,100,92.85714286,0,1,1, , , ,1,1,0,1,8.142857143,3.184785259,0.961081934,1,2,1,R_3kk7iQOfK8VwPIX,R_Zl3lkdSYsjFVDup,Special Education Teacher (serving on a single school site),No, ,Reinforcement (R+),Antecedent Based Intervention (ABI), ,ebpP2,Eligible,Yolo County SELPA,Winters Joint Unified,1531, , , , ,76,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Mild Moderate,BA,District,at one individual school site,High School,Yolo County SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,Yolo County SELPA,76
CAP3150,Special Education Teacher (serving on a single school site),No, ,Naturalistic Interventions (NI),Social Skills Training (SST),Modeling (MD),3,Modeling,Modeling,MD,50,100,0,3, , ,3, ,0,1,0,1,1,1.732050808,0.301029996,1,3,1,R_2lsnKlOw3v1K33r,R_1q9fIfUHIvIsDNb,Special Education Teacher (serving on a single school site),No, ,Naturalistic Interventions (NI),Social Skills Training (SST),Modeling (MD),ebpP2,Eligible,San Diego North Coastal SELPA,San Marcos Unified,20912,Female,No,White,25 - 34,45,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,Masters,District,at one individual school site,"K - 3rd (Elementary School),4 - 6th (Elementary School)",North Coastal (San Diego) SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,North Coastal (San Diego) SELPA,35
CAP3150,Special Education Teacher (serving on a single school site),No, ,Naturalistic Interventions (NI),Social Skills Training (SST),Modeling (MD),3,NI,Naturalistic Interventions,NI,33.33333333,100,0,1,1, , , ,1,1,0,1,1,1.732050808,0.301029996,1,3,1,R_2lsnKlOw3v1K33r,R_1q9fIfUHIvIsDNb,Special Education Teacher (serving on a single school site),No, ,Naturalistic Interventions (NI),Social Skills Training (SST),Modeling (MD),ebpP2,Eligible,San Diego North Coastal SELPA,San Marcos Unified,20912,Female,No,White,25 - 34,45,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,Masters,District,at one individual school site,"K - 3rd (Elementary School),4 - 6th (Elementary School)",North Coastal (San Diego) SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,North Coastal (San Diego) SELPA,35
CAP3150,Special Education Teacher (serving on a single school site),No, ,Naturalistic Interventions (NI),Social Skills Training (SST),Modeling (MD),3,Social Skills Training,Social Skills Training,SST,75,100,0,2, ,2, , ,0,1,0,1,1,1.732050808,0.301029996,1,3,1,R_2lsnKlOw3v1K33r,R_1q9fIfUHIvIsDNb,Special Education Teacher (serving on a single school site),No, ,Naturalistic Interventions (NI),Social Skills Training (SST),Modeling (MD),ebpP2,Eligible,San Diego North Coastal SELPA,San Marcos Unified,20912,Female,No,White,25 - 34,45,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,Masters,District,at one individual school site,"K - 3rd (Elementary School),4 - 6th (Elementary School)",North Coastal (San Diego) SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,North Coastal (San Diego) SELPA,35
CAP3176,Special Education Teacher (serving on a single school site),No, ,Differential Reinforcement (DR),Functional Communication Training (FCT),Reinforcement (R+),3,Reinforcement,Reinforcement,R,100,94.73684211,0,3, , ,3, ,0,1,0,1,6.263157895,2.874570906,0.861125485,1,2,1,R_3EFErxilHVsDm05,R_1LGTuIKVseSZLkg,Special Education Teacher (serving on a single school site),No, ,Differential Reinforcement (DR),Functional Communication Training (FCT),Reinforcement (R+),ebpP2,Eligible,San Diego North Coastal SELPA,San Marcos Unified,20912,Female,No,White,18 - 24,45,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,BA,District,at one individual school site,"K - 3rd (Elementary School),4 - 6th (Elementary School)",North Coastal (San Diego) SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,North Coastal (San Diego) SELPA,35
CAP3176,Special Education Teacher (serving on a single school site),No, ,Differential Reinforcement (DR),Functional Communication Training (FCT),Reinforcement (R+),3,FCT,Functional Communication Training,FCT,75,100,0,2, ,2, , ,0,1,0,1,1,1.732050808,0.301029996,1,3,1,R_3EFErxilHVsDm05,R_1LGTuIKVseSZLkg,Special Education Teacher (serving on a single school site),No, ,Differential Reinforcement (DR),Functional Communication Training (FCT),Reinforcement (R+),ebpP2,Eligible,San Diego North Coastal SELPA,San Marcos Unified,20912,Female,No,White,18 - 24,45,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,BA,District,at one individual school site,"K - 3rd (Elementary School),4 - 6th (Elementary School)",North Coastal (San Diego) SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,North Coastal (San Diego) SELPA,35
CAP3176,Special Education Teacher (serving on a single school site),No, ,Differential Reinforcement (DR),Functional Communication Training (FCT),Reinforcement (R+),3,DR,Differential Reinforcement,DR,25,100,0,1,1, , , ,1,1,0,1,1,1.732050808,0.301029996,1,3,1,R_3EFErxilHVsDm05,R_1LGTuIKVseSZLkg,Special Education Teacher (serving on a single school site),No, ,Differential Reinforcement (DR),Functional Communication Training (FCT),Reinforcement (R+),ebpP2,Eligible,San Diego North Coastal SELPA,San Marcos Unified,20912,Female,No,White,18 - 24,45,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,BA,District,at one individual school site,"K - 3rd (Elementary School),4 - 6th (Elementary School)",North Coastal (San Diego) SELPA,Moderate knowledge,Extensive hands-on experience working with students with autism,North Coastal (San Diego) SELPA,35
CAP3207,Special Education Teacher (serving on a single school site),No, ,Prompting (PP), , ,1,Prompting,Prompting,PP,66.66666667,94.44444444,0,1,1, , , ,1,1,0,1,6.555555556,2.924988129,0.878266403,1,2,1,R_12tq1ePjmtq2tXl,R_BRPhwBHLS85Y9MJ,Special Education Teacher (serving on a single school site),No, ,Prompting (PP), , ,ebpP2,Eligible,Pasadena Unified School District,Pasadena Unified,16881,Female,No,Asian,25 - 34,35,3,district,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),"Education Specialist Credential - Special Education Mild Moderate,Multiple Subjects Credential",Masters,District,at multiple school sites,"K - 3rd (Elementary School),4 - 6th (Elementary School)",Pasadena Unified School District,Some knowledge,"Some, but it has been a while",Pasadena Unified School District,39
CAP3244,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Computer Assisted Instruction,Exercise,Functional Behavior Assessment,PECS/Functional Communication Training,Reinforcement,Self-Management Training,Social Skills Training,Task Analysis,Technology Aided Instruction,Video Modeling,Visual Supports",Visual Supports (VS),Reinforcement (R+),Cognitive Behavioral Intervention (CBI),3,Visual Supports,Visual Supports,VS,60,100,1,1,1, , , ,1,3,1,1,1,1.732050808,0.301029996,1,3,1,R_12kTAWM6aCWDdzP,R_3KK3VrLk2cPUOOc,Special Education Teacher (serving on a single school site),Yes,"Antecedent Based Interventions,Computer Assisted Instruction,Exercise,Functional Behavior Assessment,PECS/Functional Communication Training,Reinforcement,Self-Management Training,Social Skills Training,Task Analysis,Technology Aided Instruction,Video Modeling,Visual Supports",Visual Supports (VS),Reinforcement (R+),Cognitive Behavioral Intervention (CBI),ebpP2,Eligible,Solano County SELPA,Fairfield-Suisun Unified,21539,Male,Decline to answer,Decline to answer,45 - 54,60,3,school,DSP,Direct Service Provider,Special Education Teacher (serving on a single school site),Education Specialist Credential - Special Education Moderate Severe,BA,COE,at one individual school site,High School,Solano County SELPA,Extensive knowledge,Extensive hands-on experience working with students with autism,Solano County SELPA,60
